,id_cat,id,org_resource,concept_name,time_timestamp,org_role,case_Rfp_id,case_Permit_travel_permit_number,case_Task,case_OrganizationalEntity,case_RequestedAmount,case_Activity,case_Permit_TaskNumber,case_Permit_BudgetNumber,case_Permit_ProjectNumber,case_Project,case_concept_name,case_Permit_OrganizationalEntity,case_Permit_RequestedBudget,case_Cost_Type,case_Permit_id,case_Permit_ActivityNumber,case_RfpNumber
677,st_step_class_0,74910,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-03-28 15:08:43,SUPERVISOR,74906,74905,UNKNOWN,65463,1019,UNKNOWN,UNKNOWN,6198,UNKNOWN,503,74906,65455,1098,0,74904,7366,74907
678,st_step_class_0,74913,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-05-26 13:30:14,EMPLOYEE,74906,74905,UNKNOWN,65463,1019,UNKNOWN,UNKNOWN,6198,UNKNOWN,503,74906,65455,1098,0,74904,7366,74907
679,st_step_class_0,74915,STAFF MEMBER,Request For Payment APPROVED by PRE_APPROVER,2017-05-26 13:30:23,PRE_APPROVER,74906,74905,UNKNOWN,65463,1019,UNKNOWN,UNKNOWN,6198,UNKNOWN,503,74906,65455,1098,0,74904,7366,74907
680,st_step_class_0,74914,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-06-01 12:15:42,SUPERVISOR,74906,74905,UNKNOWN,65463,1019,UNKNOWN,UNKNOWN,6198,UNKNOWN,503,74906,65455,1098,0,74904,7366,74907
681,rp_request_class_15,74906,SYSTEM,Request Payment,2017-06-01 14:37:27,UNDEFINED,74906,74905,UNKNOWN,65463,1019,UNKNOWN,UNKNOWN,6198,UNKNOWN,503,74906,65455,1098,0,74904,7366,74907
682,rp_request_class_16,74906,SYSTEM,Payment Handled,2017-06-08 15:30:58,UNDEFINED,74906,74905,UNKNOWN,65463,1019,UNKNOWN,UNKNOWN,6198,UNKNOWN,503,74906,65455,1098,0,74904,7366,74907
683,st_step_class_0,74459,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-03-30 12:17:36,EMPLOYEE,74454,74452,74456,65458,132,505,427,974,74453,503,74454,65458,406,0,74451,UNKNOWN,74455
684,st_step_class_0,74460,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-03-30 12:30:35,SUPERVISOR,74454,74452,74456,65458,132,505,427,974,74453,503,74454,65458,406,0,74451,UNKNOWN,74455
685,st_step_class_0,74461,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-03-30 13:15:10,EMPLOYEE,74454,74452,74456,65458,132,505,427,974,74453,503,74454,65458,406,0,74451,UNKNOWN,74455
686,st_step_class_0,74462,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-30 13:15:44,SUPERVISOR,74454,74452,74456,65458,132,505,427,974,74453,503,74454,65458,406,0,74451,UNKNOWN,74455
687,rp_request_class_15,74454,SYSTEM,Request Payment,2017-03-31 09:20:21,UNDEFINED,74454,74452,74456,65458,132,505,427,974,74453,503,74454,65458,406,0,74451,UNKNOWN,74455
688,rp_request_class_16,74454,SYSTEM,Payment Handled,2017-04-03 15:31:12,UNDEFINED,74454,74452,74456,65458,132,505,427,974,74453,503,74454,65458,406,0,74451,UNKNOWN,74455
689,st_step_class_0,74951,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-03-31 11:40:26,EMPLOYEE,74947,74946,8139,65463,836,505,427,6198,8136,503,74947,65455,2295,0,74945,UNKNOWN,74948
690,st_step_class_0,74952,STAFF MEMBER,Permit APPROVED by PRE_APPROVER,2017-04-03 12:56:13,PRE_APPROVER,74947,74946,8139,65463,836,505,427,6198,8136,503,74947,65455,2295,0,74945,UNKNOWN,74948
691,st_step_class_0,74953,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-04-04 09:10:28,SUPERVISOR,74947,74946,8139,65463,836,505,427,6198,8136,503,74947,65455,2295,0,74945,UNKNOWN,74948
692,st_step_class_0,74954,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-04-04 09:39:05,EMPLOYEE,74947,74946,8139,65463,836,505,427,6198,8136,503,74947,65455,2295,0,74945,UNKNOWN,74948
693,st_step_class_0,74956,STAFF MEMBER,Request For Payment APPROVED by PRE_APPROVER,2017-04-04 09:47:42,PRE_APPROVER,74947,74946,8139,65463,836,505,427,6198,8136,503,74947,65455,2295,0,74945,UNKNOWN,74948
694,st_step_class_0,74955,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-04-05 10:14:06,SUPERVISOR,74947,74946,8139,65463,836,505,427,6198,8136,503,74947,65455,2295,0,74945,UNKNOWN,74948
695,rp_request_class_15,74947,SYSTEM,Request Payment,2017-04-06 06:40:35,UNDEFINED,74947,74946,8139,65463,836,505,427,6198,8136,503,74947,65455,2295,0,74945,UNKNOWN,74948
696,rp_request_class_16,74947,SYSTEM,Payment Handled,2017-04-10 15:30:46,UNDEFINED,74947,74946,8139,65463,836,505,427,6198,8136,503,74947,65455,2295,0,74945,UNKNOWN,74948
697,st_step_class_0,77080,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-04-03 08:17:21,EMPLOYEE,77075,77072,55584,65463,329,505,427,6198,55581,503,77075,65455,2069,0,77071,UNKNOWN,77076
698,st_step_class_0,77079,STAFF MEMBER,Permit APPROVED by PRE_APPROVER,2017-04-03 14:59:35,PRE_APPROVER,77075,77072,55584,65463,329,505,427,6198,55581,503,77075,65455,2069,0,77071,UNKNOWN,77076
699,st_step_class_0,77081,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-04-04 09:10:09,SUPERVISOR,77075,77072,55584,65463,329,505,427,6198,55581,503,77075,65455,2069,0,77071,UNKNOWN,77076
700,st_step_class_0,77086,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-04-06 09:42:32,EMPLOYEE,77075,77072,55584,65463,329,505,427,6198,55581,503,77075,65455,2069,0,77071,UNKNOWN,77076
701,st_step_class_0,77087,STAFF MEMBER,Request For Payment APPROVED by PRE_APPROVER,2017-04-06 11:18:22,PRE_APPROVER,77075,77072,55584,65463,329,505,427,6198,55581,503,77075,65455,2069,0,77071,UNKNOWN,77076
702,st_step_class_0,77085,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-04-07 08:56:03,SUPERVISOR,77075,77072,55584,65463,329,505,427,6198,55581,503,77075,65455,2069,0,77071,UNKNOWN,77076
703,rp_request_class_15,77075,SYSTEM,Request Payment,2017-04-10 07:16:35,UNDEFINED,77075,77072,55584,65463,329,505,427,6198,55581,503,77075,65455,2069,0,77071,UNKNOWN,77076
704,rp_request_class_16,77075,SYSTEM,Payment Handled,2017-04-13 15:30:56,UNDEFINED,77075,77072,55584,65463,329,505,427,6198,55581,503,77075,65455,2069,0,77071,UNKNOWN,77076
705,st_step_class_0,77080,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-04-03 08:17:21,EMPLOYEE,77073,77072,55584,65463,424,505,427,6198,55581,503,77073,65455,2069,0,77071,UNKNOWN,77074
706,st_step_class_0,77079,STAFF MEMBER,Permit APPROVED by PRE_APPROVER,2017-04-03 14:59:35,PRE_APPROVER,77073,77072,55584,65463,424,505,427,6198,55581,503,77073,65455,2069,0,77071,UNKNOWN,77074
707,st_step_class_0,77081,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-04-04 09:10:09,SUPERVISOR,77073,77072,55584,65463,424,505,427,6198,55581,503,77073,65455,2069,0,77071,UNKNOWN,77074
708,st_step_class_0,77082,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-04-06 09:44:26,EMPLOYEE,77073,77072,55584,65463,424,505,427,6198,55581,503,77073,65455,2069,0,77071,UNKNOWN,77074
709,st_step_class_0,77083,STAFF MEMBER,Request For Payment APPROVED by PRE_APPROVER,2017-04-06 11:19:47,PRE_APPROVER,77073,77072,55584,65463,424,505,427,6198,55581,503,77073,65455,2069,0,77071,UNKNOWN,77074
710,st_step_class_0,77084,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-04-07 08:55:17,SUPERVISOR,77073,77072,55584,65463,424,505,427,6198,55581,503,77073,65455,2069,0,77071,UNKNOWN,77074
711,rp_request_class_15,77073,SYSTEM,Request Payment,2017-04-10 07:17:47,UNDEFINED,77073,77072,55584,65463,424,505,427,6198,55581,503,77073,65455,2069,0,77071,UNKNOWN,77074
712,rp_request_class_16,77073,SYSTEM,Payment Handled,2017-04-13 15:30:56,UNDEFINED,77073,77072,55584,65463,424,505,427,6198,55581,503,77073,65455,2069,0,77071,UNKNOWN,77074
713,st_step_class_0,71982,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-04-05 09:52:11,EMPLOYEE,71975,71972,71977,65463,675,505,UNKNOWN,6198,UNKNOWN,503,71975,65455,1746,0,71971,UNKNOWN,71976
714,st_step_class_0,71980,STAFF MEMBER,Permit APPROVED by PRE_APPROVER,2017-04-05 09:52:16,PRE_APPROVER,71975,71972,71977,65463,675,505,UNKNOWN,6198,UNKNOWN,503,71975,65455,1746,0,71971,UNKNOWN,71976
715,st_step_class_0,71981,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-04-05 10:13:10,SUPERVISOR,71975,71972,71977,65463,675,505,UNKNOWN,6198,UNKNOWN,503,71975,65455,1746,0,71971,UNKNOWN,71976
716,st_step_class_0,71990,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-04-06 11:45:27,EMPLOYEE,71975,71972,71977,65463,675,505,UNKNOWN,6198,UNKNOWN,503,71975,65455,1746,0,71971,UNKNOWN,71976
717,st_step_class_0,71991,STAFF MEMBER,Request For Payment REJECTED by PRE_APPROVER,2017-04-06 11:49:18,PRE_APPROVER,71975,71972,71977,65463,675,505,UNKNOWN,6198,UNKNOWN,503,71975,65455,1746,0,71971,UNKNOWN,71976
718,st_step_class_0,71989,STAFF MEMBER,Request For Payment REJECTED by EMPLOYEE,2017-04-07 08:53:07,EMPLOYEE,71975,71972,71977,65463,675,505,UNKNOWN,6198,UNKNOWN,503,71975,65455,1746,0,71971,UNKNOWN,71976
719,st_step_class_0,71987,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-04-07 09:02:49,EMPLOYEE,71975,71972,71977,65463,675,505,UNKNOWN,6198,UNKNOWN,503,71975,65455,1746,0,71971,UNKNOWN,71976
720,st_step_class_0,71988,STAFF MEMBER,Request For Payment APPROVED by PRE_APPROVER,2017-04-07 09:02:58,PRE_APPROVER,71975,71972,71977,65463,675,505,UNKNOWN,6198,UNKNOWN,503,71975,65455,1746,0,71971,UNKNOWN,71976
721,st_step_class_0,71986,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-04-10 07:42:42,SUPERVISOR,71975,71972,71977,65463,675,505,UNKNOWN,6198,UNKNOWN,503,71975,65455,1746,0,71971,UNKNOWN,71976
722,rp_request_class_15,71975,SYSTEM,Request Payment,2017-04-10 09:52:30,UNDEFINED,71975,71972,71977,65463,675,505,UNKNOWN,6198,UNKNOWN,503,71975,65455,1746,0,71971,UNKNOWN,71976
723,rp_request_class_16,71975,SYSTEM,Payment Handled,2017-04-13 15:30:56,UNDEFINED,71975,71972,71977,65463,675,505,UNKNOWN,6198,UNKNOWN,503,71975,65455,1746,0,71971,UNKNOWN,71976
724,st_step_class_0,71982,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-04-05 09:52:11,EMPLOYEE,71973,71972,UNKNOWN,65463,777,UNKNOWN,UNKNOWN,6198,UNKNOWN,503,71973,65455,1746,0,71971,UNKNOWN,71974
725,st_step_class_0,71980,STAFF MEMBER,Permit APPROVED by PRE_APPROVER,2017-04-05 09:52:16,PRE_APPROVER,71973,71972,UNKNOWN,65463,777,UNKNOWN,UNKNOWN,6198,UNKNOWN,503,71973,65455,1746,0,71971,UNKNOWN,71974
726,st_step_class_0,71981,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-04-05 10:13:10,SUPERVISOR,71973,71972,UNKNOWN,65463,777,UNKNOWN,UNKNOWN,6198,UNKNOWN,503,71973,65455,1746,0,71971,UNKNOWN,71974
727,st_step_class_0,71985,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-06-07 17:41:28,EMPLOYEE,71973,71972,UNKNOWN,65463,777,UNKNOWN,UNKNOWN,6198,UNKNOWN,503,71973,65455,1746,0,71971,UNKNOWN,71974
728,st_step_class_0,71983,STAFF MEMBER,Request For Payment APPROVED by PRE_APPROVER,2017-06-07 17:56:06,PRE_APPROVER,71973,71972,UNKNOWN,65463,777,UNKNOWN,UNKNOWN,6198,UNKNOWN,503,71973,65455,1746,0,71971,UNKNOWN,71974
729,st_step_class_0,71984,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-06-08 10:30:41,SUPERVISOR,71973,71972,UNKNOWN,65463,777,UNKNOWN,UNKNOWN,6198,UNKNOWN,503,71973,65455,1746,0,71971,UNKNOWN,71974
730,rp_request_class_15,71973,SYSTEM,Request Payment,2017-06-09 14:01:34,UNDEFINED,71973,71972,UNKNOWN,65463,777,UNKNOWN,UNKNOWN,6198,UNKNOWN,503,71973,65455,1746,0,71971,UNKNOWN,71974
731,rp_request_class_16,71973,SYSTEM,Payment Handled,2017-06-12 15:31:02,UNDEFINED,71973,71972,UNKNOWN,65463,777,UNKNOWN,UNKNOWN,6198,UNKNOWN,503,71973,65455,1746,0,71971,UNKNOWN,71974
732,st_step_class_0,71982,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-04-05 09:52:11,EMPLOYEE,71978,71972,71977,65463,663,505,UNKNOWN,6198,UNKNOWN,503,71978,65455,1746,0,71971,UNKNOWN,71979
733,st_step_class_0,71980,STAFF MEMBER,Permit APPROVED by PRE_APPROVER,2017-04-05 09:52:16,PRE_APPROVER,71978,71972,71977,65463,663,505,UNKNOWN,6198,UNKNOWN,503,71978,65455,1746,0,71971,UNKNOWN,71979
734,st_step_class_0,71981,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-04-05 10:13:10,SUPERVISOR,71978,71972,71977,65463,663,505,UNKNOWN,6198,UNKNOWN,503,71978,65455,1746,0,71971,UNKNOWN,71979
735,st_step_class_0,71992,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-09-02 14:50:48,EMPLOYEE,71978,71972,71977,65463,663,505,UNKNOWN,6198,UNKNOWN,503,71978,65455,1746,0,71971,UNKNOWN,71979
736,st_step_class_0,71993,STAFF MEMBER,Request For Payment APPROVED by PRE_APPROVER,2017-09-02 14:51:22,PRE_APPROVER,71978,71972,71977,65463,663,505,UNKNOWN,6198,UNKNOWN,503,71978,65455,1746,0,71971,UNKNOWN,71979
737,st_step_class_0,71994,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-09-04 14:16:50,SUPERVISOR,71978,71972,71977,65463,663,505,UNKNOWN,6198,UNKNOWN,503,71978,65455,1746,0,71971,UNKNOWN,71979
738,rp_request_class_15,71978,SYSTEM,Request Payment,2017-09-05 12:55:08,UNDEFINED,71978,71972,71977,65463,663,505,UNKNOWN,6198,UNKNOWN,503,71978,65455,1746,0,71971,UNKNOWN,71979
739,rp_request_class_16,71978,SYSTEM,Payment Handled,2017-09-07 15:31:14,UNDEFINED,71978,71972,71977,65463,663,505,UNKNOWN,6198,UNKNOWN,503,71978,65455,1746,0,71971,UNKNOWN,71979
740,st_step_class_0,76695,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-04-05 10:38:17,EMPLOYEE,76693,76692,13775,65458,508,13776,13772,635,647,503,76693,65458,2118,0,76691,UNKNOWN,76694
741,st_step_class_0,76696,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-04-05 10:38:23,SUPERVISOR,76693,76692,13775,65458,508,13776,13772,635,647,503,76693,65458,2118,0,76691,UNKNOWN,76694
742,st_step_class_0,76697,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-04-05 10:41:29,EMPLOYEE,76693,76692,13775,65458,508,13776,13772,635,647,503,76693,65458,2118,0,76691,UNKNOWN,76694
743,st_step_class_0,76698,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-04-05 10:41:38,SUPERVISOR,76693,76692,13775,65458,508,13776,13772,635,647,503,76693,65458,2118,0,76691,UNKNOWN,76694
744,rp_request_class_15,76693,SYSTEM,Request Payment,2017-04-06 09:31:06,UNDEFINED,76693,76692,13775,65458,508,13776,13772,635,647,503,76693,65458,2118,0,76691,UNKNOWN,76694
745,rp_request_class_16,76693,SYSTEM,Payment Handled,2017-04-10 15:30:46,UNDEFINED,76693,76692,13775,65458,508,13776,13772,635,647,503,76693,65458,2118,0,76691,UNKNOWN,76694
746,st_step_class_0,73515,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-04-05 16:52:01,EMPLOYEE,73510,UNKNOWN,73512,65463,2077,505,427,529,33979,503,73510,65455,2955,0,73509,UNKNOWN,73511
747,st_step_class_0,73516,STAFF MEMBER,Permit APPROVED by PRE_APPROVER,2017-04-05 16:52:35,PRE_APPROVER,73510,UNKNOWN,73512,65463,2077,505,427,529,33979,503,73510,65455,2955,0,73509,UNKNOWN,73511
748,st_step_class_0,73517,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-04-06 06:58:58,SUPERVISOR,73510,UNKNOWN,73512,65463,2077,505,427,529,33979,503,73510,65455,2955,0,73509,UNKNOWN,73511
749,st_step_class_0,73519,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-04-07 08:43:37,EMPLOYEE,73510,UNKNOWN,73512,65463,2077,505,427,529,33979,503,73510,65455,2955,0,73509,UNKNOWN,73511
750,st_step_class_0,73521,STAFF MEMBER,Request For Payment APPROVED by PRE_APPROVER,2017-04-07 08:43:49,PRE_APPROVER,73510,UNKNOWN,73512,65463,2077,505,427,529,33979,503,73510,65455,2955,0,73509,UNKNOWN,73511
751,st_step_class_0,73520,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-04-07 10:20:22,SUPERVISOR,73510,UNKNOWN,73512,65463,2077,505,427,529,33979,503,73510,65455,2955,0,73509,UNKNOWN,73511
752,rp_request_class_15,73510,SYSTEM,Request Payment,2017-05-02 09:30:11,UNDEFINED,73510,UNKNOWN,73512,65463,2077,505,427,529,33979,503,73510,65455,2955,0,73509,UNKNOWN,73511
753,rp_request_class_16,73510,SYSTEM,Payment Handled,2017-05-04 15:31:07,UNDEFINED,73510,UNKNOWN,73512,65463,2077,505,427,529,33979,503,73510,65455,2955,0,73509,UNKNOWN,73511
754,st_step_class_0,73518,STAFF MEMBER,Permit REJECTED by MISSING,2017-07-28 08:13:04,MISSING,73510,UNKNOWN,73512,65463,2077,505,427,529,33979,503,73510,65455,2955,0,73509,UNKNOWN,73511
755,st_step_class_0,72014,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-04-07 05:52:49,EMPLOYEE,72009,72004,72008,65463,282,505,427,440,72005,503,72009,65455,2403,0,72003,UNKNOWN,72010
756,st_step_class_0,72015,STAFF MEMBER,Permit APPROVED by PRE_APPROVER,2017-04-07 05:52:51,PRE_APPROVER,72009,72004,72008,65463,282,505,427,440,72005,503,72009,65455,2403,0,72003,UNKNOWN,72010
757,st_step_class_0,72016,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-04-10 09:48:55,SUPERVISOR,72009,72004,72008,65463,282,505,427,440,72005,503,72009,65455,2403,0,72003,UNKNOWN,72010
758,st_step_class_0,72023,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-06-27 09:33:06,EMPLOYEE,72009,72004,72008,65463,282,505,427,440,72005,503,72009,65455,2403,0,72003,UNKNOWN,72010
759,st_step_class_0,72024,STAFF MEMBER,Request For Payment APPROVED by PRE_APPROVER,2017-06-27 09:33:10,PRE_APPROVER,72009,72004,72008,65463,282,505,427,440,72005,503,72009,65455,2403,0,72003,UNKNOWN,72010
760,st_step_class_0,72025,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-07-04 03:15:17,SUPERVISOR,72009,72004,72008,65463,282,505,427,440,72005,503,72009,65455,2403,0,72003,UNKNOWN,72010
761,rp_request_class_15,72009,SYSTEM,Request Payment,2017-07-04 09:52:50,UNDEFINED,72009,72004,72008,65463,282,505,427,440,72005,503,72009,65455,2403,0,72003,UNKNOWN,72010
762,rp_request_class_16,72009,SYSTEM,Payment Handled,2017-07-06 15:31:24,UNDEFINED,72009,72004,72008,65463,282,505,427,440,72005,503,72009,65455,2403,0,72003,UNKNOWN,72010
763,st_step_class_0,72014,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-04-07 05:52:49,EMPLOYEE,72006,72004,72008,65463,1172,505,427,440,72005,503,72006,65455,2403,0,72003,UNKNOWN,72007
764,st_step_class_0,72015,STAFF MEMBER,Permit APPROVED by PRE_APPROVER,2017-04-07 05:52:51,PRE_APPROVER,72006,72004,72008,65463,1172,505,427,440,72005,503,72006,65455,2403,0,72003,UNKNOWN,72007
765,st_step_class_0,72016,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-04-10 09:48:55,SUPERVISOR,72006,72004,72008,65463,1172,505,427,440,72005,503,72006,65455,2403,0,72003,UNKNOWN,72007
766,st_step_class_0,72020,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-04-26 09:17:51,EMPLOYEE,72006,72004,72008,65463,1172,505,427,440,72005,503,72006,65455,2403,0,72003,UNKNOWN,72007
767,st_step_class_0,72022,STAFF MEMBER,Request For Payment REJECTED by PRE_APPROVER,2017-04-26 09:18:08,PRE_APPROVER,72006,72004,72008,65463,1172,505,427,440,72005,503,72006,65455,2403,0,72003,UNKNOWN,72007
768,st_step_class_0,72021,STAFF MEMBER,Request For Payment REJECTED by EMPLOYEE,2017-04-26 12:11:16,EMPLOYEE,72006,72004,72008,65463,1172,505,427,440,72005,503,72006,65455,2403,0,72003,UNKNOWN,72007
769,st_step_class_0,72018,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-04-26 12:13:29,EMPLOYEE,72006,72004,72008,65463,1172,505,427,440,72005,503,72006,65455,2403,0,72003,UNKNOWN,72007
770,st_step_class_0,72017,STAFF MEMBER,Request For Payment APPROVED by PRE_APPROVER,2017-04-26 12:13:43,PRE_APPROVER,72006,72004,72008,65463,1172,505,427,440,72005,503,72006,65455,2403,0,72003,UNKNOWN,72007
771,st_step_class_0,72019,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-05-02 07:56:35,SUPERVISOR,72006,72004,72008,65463,1172,505,427,440,72005,503,72006,65455,2403,0,72003,UNKNOWN,72007
772,rp_request_class_15,72006,SYSTEM,Request Payment,2017-05-08 12:37:02,UNDEFINED,72006,72004,72008,65463,1172,505,427,440,72005,503,72006,65455,2403,0,72003,UNKNOWN,72007
773,rp_request_class_16,72006,SYSTEM,Payment Handled,2017-05-11 15:31:23,UNDEFINED,72006,72004,72008,65463,1172,505,427,440,72005,503,72006,65455,2403,0,72003,UNKNOWN,72007
774,st_step_class_0,77551,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-04-18 11:44:19,EMPLOYEE,77547,77546,76059,65463,2035,505,427,31297,76056,503,77547,65455,4654,0,77545,UNKNOWN,77548
775,st_step_class_0,77552,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-04-18 11:44:30,SUPERVISOR,77547,77546,76059,65463,2035,505,427,31297,76056,503,77547,65455,4654,0,77545,UNKNOWN,77548
776,st_step_class_0,77554,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-04-25 06:31:42,EMPLOYEE,77547,77546,76059,65463,2035,505,427,31297,76056,503,77547,65455,4654,0,77545,UNKNOWN,77548
777,st_step_class_0,77553,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-04-25 06:33:08,SUPERVISOR,77547,77546,76059,65463,2035,505,427,31297,76056,503,77547,65455,4654,0,77545,UNKNOWN,77548
778,rp_request_class_15,77547,SYSTEM,Request Payment,2017-04-26 06:50:18,UNDEFINED,77547,77546,76059,65463,2035,505,427,31297,76056,503,77547,65455,4654,0,77545,UNKNOWN,77548
779,rp_request_class_16,77547,SYSTEM,Payment Handled,2017-05-01 15:31:05,UNDEFINED,77547,77546,76059,65463,2035,505,427,31297,76056,503,77547,65455,4654,0,77545,UNKNOWN,77548
780,st_step_class_0,185370,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-04-18 12:03:08,EMPLOYEE,185368,424,UNKNOWN,65458,292,UNKNOWN,427,425,426,503,185368,65454,923,0,423,UNKNOWN,185369
781,st_step_class_0,185371,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-04-18 12:04:37,SUPERVISOR,185368,424,UNKNOWN,65458,292,UNKNOWN,427,425,426,503,185368,65454,923,0,423,UNKNOWN,185369
782,rp_request_class_15,185368,SYSTEM,Request Payment,2017-04-21 08:37:30,UNDEFINED,185368,424,UNKNOWN,65458,292,UNKNOWN,427,425,426,503,185368,65454,923,0,423,UNKNOWN,185369
783,rp_request_class_16,185368,SYSTEM,Payment Handled,2017-04-24 15:31:11,UNDEFINED,185368,424,UNKNOWN,65458,292,UNKNOWN,427,425,426,503,185368,65454,923,0,423,UNKNOWN,185369
784,st_step_class_0,185352,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-04-18 12:05:32,EMPLOYEE,185350,424,UNKNOWN,65458,753,UNKNOWN,427,425,426,503,185350,65454,923,0,423,UNKNOWN,185351
785,st_step_class_0,185353,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-04-18 12:05:42,SUPERVISOR,185350,424,UNKNOWN,65458,753,UNKNOWN,427,425,426,503,185350,65454,923,0,423,UNKNOWN,185351
786,rp_request_class_15,185350,SYSTEM,Request Payment,2017-04-21 08:37:00,UNDEFINED,185350,424,UNKNOWN,65458,753,UNKNOWN,427,425,426,503,185350,65454,923,0,423,UNKNOWN,185351
787,rp_request_class_16,185350,SYSTEM,Payment Handled,2017-04-24 15:31:11,UNDEFINED,185350,424,UNKNOWN,65458,753,UNKNOWN,427,425,426,503,185350,65454,923,0,423,UNKNOWN,185351
788,st_step_class_0,74792,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-04-19 09:49:50,EMPLOYEE,74787,74786,UNKNOWN,65458,933,UNKNOWN,UNKNOWN,974,UNKNOWN,503,74787,65458,1694,0,74785,UNKNOWN,74788
789,st_step_class_0,74791,STAFF MEMBER,Permit APPROVED by PRE_APPROVER,2017-04-19 09:49:58,PRE_APPROVER,74787,74786,UNKNOWN,65458,933,UNKNOWN,UNKNOWN,974,UNKNOWN,503,74787,65458,1694,0,74785,UNKNOWN,74788
790,st_step_class_0,74793,STAFF MEMBER,Permit APPROVED by SUPERVISOR,2017-04-21 07:41:11,SUPERVISOR,74787,74786,UNKNOWN,65458,933,UNKNOWN,UNKNOWN,974,UNKNOWN,503,74787,65458,1694,0,74785,UNKNOWN,74788
791,st_step_class_0,74794,STAFF MEMBER,Permit FINAL_APPROVED by DIRECTOR,2017-04-21 07:41:11,DIRECTOR,74787,74786,UNKNOWN,65458,933,UNKNOWN,UNKNOWN,974,UNKNOWN,503,74787,65458,1694,0,74785,UNKNOWN,74788
